,id,latitude,longitude,is_location_exact,Property_ID,bedrooms,price,review_scores_rating,number_of_reviews,std_review,Neighbourhood_ID,cleaning_fee,security_deposit,minimum_nights,instant_bookable,is_business_travel_ready,Cancellation_ID,availability_365,Wifi,TV,kitchen,Distance_from_center,Distance_from_airport
188,226925,52.3787808,13.65278723,1,2002,1,50,100,2,2.990099337,1115,30,100,2,1,0,3001,113,1,1,1,23,32.5
189,227072,52.53601084,13.40543524,1,2002,3,110,98,29,2.824131784,1019,40,0,5,0,0,3001,3,1,1,1,1.8,8.6
190,228964,52.52437689,13.40735961,1,2002,1,95,98,19,2.863479567,1003,20,850,1,0,0,3001,355,1,0,1,0.5,9.4
191,229075,52.49435563,13.42912939,1,2002,2,75,97,41,2.756825125,1108,35,200,14,0,0,3003,136,1,1,1,3.3,12.7
192,229099,52.40354899,13.53373112,1,2005,1,30,99,200,2.542667642,1006,0,0,1,0,0,3002,311,1,1,1,15.6,24.9
193,229348,52.51992057,13.34149266,0,2002,1,65,91,51,2.575247789,1073,29,150,5,0,0,3001,311,1,1,1,4.3,6.7
194,229363,52.5220722,13.34352668,0,2002,1,65,90,35,2.602344045,1073,29,150,4,0,0,3001,276,1,1,1,4.2,6.6
195,229776,52.528338,13.40633745,1,2002,1,46,97,106,2.598227905,1003,10,0,3,0,0,3003,236,1,0,1,0.9,9.1
196,230611,52.39268773,13.39163255,1,2005,4,65,100,7,2.96619691,1064,200,2400,60,0,0,3002,104,1,1,1,14.2,21.1
197,230824,52.50684081,13.47011758,1,2002,1,28,96,130,2.536265897,1033,20,89,1,0,0,3001,93,1,0,1,4.6,14
198,231220,52.51190028,13.28474278,1,2002,1,30,92,18,2.717635106,1132,30,150,60,0,0,3001,221,0,1,1,8.2,6.8
199,231598,52.49176349,13.3514363,1,2002,1,49,93,62,2.593972219,1109,70,0,60,0,0,3001,220,1,1,1,4.8,9.9
200,231853,52.50181659,13.42923176,1,2002,1,55,97,7,2.89119691,1077,30,500,60,0,0,3001,107,1,1,1,2.6,12.1
201,233083,52.50397219,13.29597301,1,2002,1,98,99,36,2.823838163,1079,75,1000,60,0,0,3001,211,1,1,1,7.6,7.7
202,233453,52.48417094,13.43728219,1,2002,1,32,99,30,2.84540911,1103,20,0,2,0,0,3003,251,1,0,1,4.5,13.9
203,233770,52.47587686,13.60760818,1,2002,1,55,92,15,2.730353988,1066,25,0,2,0,0,3002,345,1,1,1,14.6,23.8
204,235766,52.53388174,13.40105082,1,2002,1,39,94,42,2.67852341,1019,20,0,120,0,0,3003,359,1,1,1,1.6,8.5
205,236509,52.51578831,13.41854931,1,2002,2,82,98,39,2.788528437,1003,30,0,90,0,0,3001,244,1,1,1,1,10.6
206,236552,52.49730849,13.42980838,1,2002,1,46,97,277,2.456331002,1108,35,0,1,0,0,3001,79,1,0,1,3,12.5
207,237038,52.51104568,13.38140074,1,2009,1,60,98,127,2.590415811,1102,0,0,2,0,0,3003,103,1,0,1,1.9,9.1
208,237359,52.58796885,13.27839706,1,2002,1,60,93,3,2.810222767,1131,30,0,5,0,0,3001,212,1,1,1,11.4,2
209,237670,52.4414161,13.46075331,1,2002,0,43,85,5,2.600614712,1024,15,0,2,0,0,3001,277,1,1,1,9.5,18.5
210,238275,52.52465725,13.40345784,1,2002,2,85,89,7,2.69119691,1003,30,0,8,1,0,3001,307,1,1,1,0.5,9.2
211,238396,52.5321412,13.41519397,1,2002,1,60,96,373,2.411996418,1100,25,0,3,1,0,3001,91,1,0,1,1.5,9.4
212,238569,52.55049051,13.4041589,1,2002,1,58,90,80,2.474664482,1097,35,0,4,0,0,3001,271,1,0,1,3.4,7.9
213,239139,52.53624689,13.39794951,0,2002,1,55,96,101,2.58210949,1019,35,299,90,0,0,3001,191,1,1,1,1.9,8.1
214,239314,52.50583364,13.47025592,1,2002,1,30,97,55,2.713474905,1033,20,0,1,0,0,3001,27,1,0,1,4.7,14.1
215,240169,52.47917044,13.43787428,1,2002,1,31,92,146,2.416118137,1104,25,150,3,1,0,3001,0,1,0,0,5.1,14.3
216,240735,52.49957829,13.55798305,1,2005,1,35,100,16,2.926071894,1013,35,100,5,0,0,3003,159,1,1,1,10.6,19.6
217,242366,52.52386781,13.3578073,1,2002,1,45,79,105,2.149968875,1073,49,200,2,1,0,3001,232,1,1,1,3.2,7
218,242794,52.51487096,13.45561449,1,2002,1,100,93,42,2.65352341,1033,60,400,4,0,0,3003,274,1,1,1,3.5,12.7
219,242908,52.41557846,13.16417768,1,2003,1,95,94,0,2.85,1136,38,0,5,1,0,3001,304,1,1,1,20,19.6
220,242927,52.41580606,13.1644643,1,2003,1,95,80,1,2.495024917,1136,38,0,5,0,0,3001,272,1,1,1,20,19.6
221,242978,52.528039,13.3302095,1,2002,0,63,87,73,2.415954495,1074,20,150,2,1,0,3001,251,1,1,1,5.1,5.6
222,243057,52.53067178,13.33531985,1,2002,1,175,93,24,2.718313931,1074,80,750,2,1,0,3001,362,1,1,1,4.9,5.5
223,243063,52.52850021,13.39067005,1,2002,2,130,90,179,2.333480085,1019,55,100,1,0,0,3001,44,1,1,1,1.4,8.2
224,243081,52.52930034,13.39084305,1,2002,2,120,94,150,2.46156508,1019,60,100,1,0,0,3001,81,1,1,1,1.4,8.2
225,243238,52.44595824,13.49777752,1,2002,2,64,87,69,2.425788035,1051,0,100,2,1,0,3002,325,1,1,1,10.4,19.8
226,244425,52.50040186,13.34532696,1,2002,1,55,93,163,2.422964787,1109,50,800,90,0,0,3001,304,1,1,1,4.6,8.8
227,244924,52.48504389,13.36003534,1,2002,1,29,91,62,2.543972219,1110,15,100,1,0,0,3002,349,1,0,1,4.9,10.8
228,245744,52.52198361,13.39059211,1,2002,3,150,90,104,2.426727341,1102,45,120,3,1,0,3001,302,1,1,1,1,8.7
229,245809,52.54401213,13.43987378,1,2003,1,76,83,32,2.438074519,1096,40,100,2,1,0,3003,311,1,1,1,3.6,10.4
230,245827,52.51154682,13.40052824,1,2002,1,79,89,67,2.480854289,1102,40,100,2,1,0,3002,291,1,1,1,1,9.9
231,245991,52.58422265,13.23113534,1,2002,1,23,100,3,2.985222767,1128,0,650,30,1,0,3001,0,1,1,1,13.8,4.4
232,246007,52.58202747,13.23072225,1,2002,1,19,83,6,2.545882267,1128,0,550,30,1,0,3001,129,1,1,1,13.7,4.4
233,248192,52.49781992,13.3473331,1,2002,0,49,87,119,2.327110632,1109,59,0,1,1,0,3001,243,1,1,1,4.6,9.1
234,248375,52.50822825,13.31183831,1,2002,1,45,100,12,2.943460218,1056,20,200,14,0,0,3003,0,1,1,1,6.4,7.3
235,249220,52.48158635,13.31363802,1,2002,1,45,92,5,2.775614712,1011,0,0,2,0,0,3002,0,1,1,1,7.5,10.3
236,249419,52.54300023,13.42486761,1,2004,1,91,97,148,2.538818844,1050,0,0,3,1,0,3002,311,1,1,1,2.9,9.5
237,250007,52.4948747,13.35171087,1,2002,1,69,94,114,2.509909511,1109,30,0,2,1,0,3002,211,1,1,1,4.6,9.5
238,250023,52.49771085,13.33625613,1,2002,2,70,89,44,2.547018211,1026,31,0,90,0,0,3003,270,1,1,1,5.3,8.9
239,250067,52.48514349,13.44386041,1,2002,2,55,93,3,2.810222767,1103,50,350,4,0,0,3001,0,1,0,1,4.7,14.1
240,250121,52.53137275,13.40812862,1,2005,1,45,100,6,2.970882267,1100,0,0,3,0,0,3001,310,1,0,0,1.3,9
241,250138,52.53098335,13.40698975,1,2005,1,50,100,3,2.985222767,1100,0,0,7,0,0,3001,310,1,0,0,1.2,9
242,250171,52.53026795,13.40789141,1,2005,1,55,76,8,2.361558173,1100,0,0,3,0,0,3001,279,1,0,0,1.2,9.1
243,250253,52.5187422,13.30645993,1,2002,2,93,86,14,2.584679118,1091,50,100,3,0,0,3001,236,1,1,1,6.7,6.1
244,250376,52.51213227,13.45228582,1,2004,1,175,96,94,2.595313918,1033,40,300,2,0,0,3001,158,1,0,1,3.3,12.7
245,250684,52.52997409,13.40779664,1,2005,1,95,97,14,2.859679118,1100,0,0,3,0,0,3001,319,1,0,0,1.1,9.1
246,250687,52.48492593,13.36052788,1,2002,1,52,94,28,2.727891871,1110,25,0,3,1,0,3001,0,1,1,1,4.9,10.8
247,250704,52.42298085,13.37528516,1,2002,1,59,99,18,2.892635106,1069,39,0,3,0,0,3001,309,1,1,1,11,17.6
248,250707,52.51851396,13.30838564,1,2002,1,58,90,4,2.73039472,1091,35,100,3,0,0,3001,238,1,1,1,6.5,6.2
249,250729,52.46903799,13.34768074,1,2002,2,72,80,1,2.495024917,1034,50,100,3,0,0,3001,283,1,1,1,6.9,12.1
250,250753,52.50026036,13.36466023,1,2003,2,95,97,7,2.89119691,1122,50,100,3,0,0,3001,211,1,1,1,3.5,9.4
251,251398,52.51604141,13.17573477,1,2005,1,40,97,26,2.810525793,1045,0,0,1,0,0,3003,322,1,1,1,15.5,10.2
252,251548,52.49870834,13.42512797,1,2002,2,55,93,30,2.69540911,1108,39,400,1,1,0,3001,35,1,1,1,2.7,12.1
253,252664,52.53935111,13.3911052,0,2002,1,79,97,51,2.725247789,1018,30,400,2,0,0,3001,308,1,0,1,2.3,7.6
254,252699,52.51461466,13.45033014,1,2002,1,56,100,2,2.990099337,1058,60,1600,60,0,0,3003,290,1,1,1,3.1,12.4
255,252933,52.49838863,13.3500933,1,2002,1,32,94,111,2.514779481,1109,10,0,2,0,0,3001,251,1,0,0,4.4,9.1
256,252967,52.51144119,13.47145543,1,2002,1,32,91,40,2.610160023,1033,15,0,2,0,0,3002,279,1,1,1,4.6,13.8
257,252993,52.51206995,13.47165197,1,2002,1,32,91,131,2.409910028,1033,15,0,2,0,0,3003,146,1,1,1,4.6,13.8
258,253005,52.51122422,13.47062244,1,2002,1,28,92,30,2.67040911,1033,15,0,2,0,0,3003,304,1,1,1,4.5,13.8
259,253128,52.49114252,13.42830995,0,2002,1,49,95,63,2.641295901,1103,33,100,3,1,0,3003,35,1,0,1,3.6,12.9
260,254576,52.5027967,13.30374134,1,2002,1,70,100,6,2.970882267,1079,40,0,91,0,0,3003,190,1,1,1,7.1,7.9
261,254762,52.50322993,13.43322134,1,2002,1,80,89,95,2.418370512,1077,40,200,93,0,0,3001,97,1,0,1,2.7,12.2
262,254788,52.49767582,13.41313959,1,2002,2,75,87,99,2.360788346,1107,40,100,93,0,0,3001,305,1,0,1,2.5,11.6
263,255557,52.50898192,13.46648848,1,2002,0,55,87,112,2.338139897,1033,64,300,3,0,0,3003,44,1,1,1,4.3,13.7
264,255722,52.49595296,13.3852914,1,2003,2,65,89,79,2.451922398,1121,0,150,3,0,0,3003,254,1,1,1,3,10.6
265,255778,52.49701114,13.44370047,1,2002,2,96,92,142,2.420857008,1108,30,0,2,0,0,3003,244,1,1,1,3.7,13.2
266,255829,52.39178909,13.41011223,1,2002,2,51,93,35,2.677344045,1064,30,0,3,0,0,3001,275,1,1,1,14.3,21.6
267,256058,52.49428597,13.41749313,1,2002,1,33,92,74,2.538556958,1121,29,0,1,1,0,3001,355,1,0,1,3,12.1
268,257317,52.46369527,13.34194365,1,2002,2,59,92,69,2.550788035,1002,30,100,2,0,0,3001,219,1,1,1,7.6,12.6
269,257373,52.53860501,13.41677856,1,2002,0,99,94,113,2.511516628,1100,49,200,2,1,0,3001,91,1,1,1,2.2,9.2
270,257658,52.53025161,13.41055736,1,2002,1,49,97,201,2.491994337,1100,23,150,2,0,0,3003,13,1,0,1,1.2,9.2
271,257766,52.51908274,13.39614687,1,2004,1,148,97,66,2.683425667,1102,60,500,5,1,0,3002,124,1,1,1,0.6,9.2
272,260095,52.424818,13.44684874,1,2002,1,55,98,37,2.795367165,1023,30,0,1,0,0,3002,295,1,1,1,11,19.5
273,260104,52.49244117,13.47072638,1,2002,1,69,91,9,2.731965593,1033,36,0,5,0,0,3003,48,0,1,1,5.4,15
274,260365,52.49926429,13.33990879,1,2002,1,69,94,0,2.85,1109,20,300,4,0,0,3002,354,0,1,1,5,8.8
275,261205,52.50987723,13.45486981,1,2002,1,60,94,0,2.85,1033,100,400,14,0,0,3003,341,1,0,1,3.6,13
276,261452,52.49983314,13.46436245,1,2002,1,55,88,72,2.443376128,1033,20,0,3,1,0,3003,220,1,1,1,4.6,14.1
277,261834,52.51109473,13.38289163,1,2009,1,60,97,129,2.562635392,1102,0,0,2,0,0,3003,97,1,0,1,1.8,9.2
278,261937,52.49597752,13.34466806,1,2013,1,29,94,0,2.85,1109,30,500,58,0,0,3001,310,1,1,1,4.9,9.2
279,263817,52.4893044,13.42605942,1,2002,1,45,100,3,2.985222767,1103,35,0,2,0,0,3001,90,1,1,1,3.7,12.9
280,264459,52.53203419,13.41705422,1,2002,1,60,97,426,2.432061151,1100,25,0,2,1,0,3001,91,1,1,1,1.6,9.5
281,265286,52.56169818,13.23584299,0,2014,2,75,100,1,2.995024917,1131,60,300,5,0,0,3003,364,0,1,1,12.3,4.1
282,265354,52.50934507,13.44576929,1,2015,1,60,85,4,2.60539472,1058,0,0,1,0,0,3003,285,1,1,1,3,12.5
283,265389,52.50887917,13.44704743,1,2015,1,19,80,1,2.495024917,1058,0,0,1,0,0,3003,12,1,1,0,3.1,12.6
284,265394,52.50947949,13.44656262,1,2015,1,29,75,4,2.35539472,1058,0,0,1,0,0,3003,320,1,1,0,3,12.5
285,265400,52.5087575,13.44517094,1,2015,1,29,80,1,2.495024917,1058,0,0,1,0,0,3003,235,1,1,0,3,12.5
286,265402,52.51064136,13.44567423,1,2015,1,9,84,10,2.552418709,1058,0,0,1,0,0,3003,276,1,1,0,2.9,12.4
287,265408,52.51092693,13.44706276,1,2015,1,9,92,5,2.775614712,1058,0,0,1,0,0,3003,275,1,1,0,3,12.5
288,265416,52.50999187,13.44654224,1,2015,1,9,82,58,2.329949183,1058,0,0,1,0,0,3003,319,1,1,0,3,12.5
289,265433,52.51060072,13.44524224,1,2015,1,9,83,25,2.464400392,1058,0,0,1,0,0,3003,318,1,1,0,2.9,12.4
290,265444,52.51044446,13.44532638,1,2015,1,9,87,73,2.415954495,1058,0,0,1,0,0,3003,314,1,1,0,2.9,12.4
291,265955,52.49164465,13.34994116,1,2002,1,55,98,11,2.897917068,1109,60,1000,93,0,0,3001,66,1,1,1,4.9,9.8
292,266086,52.45116974,13.48788833,1,2002,1,85,90,5,2.725614712,1012,37,200,3,0,0,3002,243,1,1,1,9.5,18.9
293,266181,52.50917932,13.46036334,1,2002,1,48,96,30,2.77040911,1033,15,150,7,1,0,3002,0,1,0,1,3.9,13.3
294,267399,52.48936021,13.42643015,1,2002,1,55,96,40,2.735160023,1103,40,500,62,0,0,3001,322,1,0,1,3.7,12.9
295,267764,52.53785375,13.39817836,1,2002,1,129,98,89,2.655327876,1019,35,400,2,0,0,3003,0,1,0,1,2,8.1
296,267951,52.54416464,13.42026314,1,2002,2,69,99,42,2.80352341,1050,30,250,2,1,0,3003,94,1,1,1,2.9,9.1
297,268910,52.41705815,13.54246616,1,2005,2,46,93,16,2.751071894,1006,0,0,3,0,0,3003,158,1,1,1,14.8,24.2
298,268967,52.50005247,13.46144336,0,2002,1,55,91,56,2.560604532,1033,20,0,3,1,0,3003,268,1,1,1,4.4,13.9
299,268974,52.41938793,13.48617915,1,2002,1,53,99,14,2.909679118,1105,0,0,5,0,0,3003,311,1,1,1,12.5,21.5
300,269455,52.49563072,13.40094142,1,2002,1,65,80,2,2.490099337,1121,50,800,1,0,0,3003,0,1,1,1,2.7,11.3
301,270477,52.54335558,13.41735606,1,2002,1,89,92,166,2.39506949,1050,65,500,3,0,0,3001,316,1,0,1,2.7,9
302,271340,52.53870549,13.40286718,1,2002,1,70,94,58,2.629949183,1019,30,0,5,1,0,3003,7,1,0,1,2.1,8.3
303,271739,52.50329385,13.420168,1,2002,1,43,96,202,2.466327733,1077,10,300,3,0,0,3001,99,1,0,0,2.1,11.5
304,273011,52.49741204,13.29651397,1,2002,2,125,96,64,2.663646212,1043,60,2000,3,1,0,3001,296,1,1,1,7.8,8.4
305,273076,52.54178708,13.35419432,1,2002,1,61,90,6,2.720882267,1124,30,200,4,0,0,3003,0,1,1,1,4.2,5.4
306,273106,52.54385541,13.35737331,0,2002,1,64,93,18,2.742635106,1124,32,150,62,0,0,3003,37,0,1,1,4.2,5.4
307,274072,52.54947193,13.41732339,1,2002,1,60,93,126,2.466827013,1096,30,0,3,1,0,3001,0,1,1,1,3.4,8.7
308,274623,52.52963266,13.40463705,1,2002,1,65,89,28,2.602891871,1003,30,0,3,0,0,3001,0,1,1,1,1.1,8.9
309,274686,52.50107417,13.44020651,1,2002,1,80,95,23,2.772266801,1077,20,400,3,0,0,3001,0,1,0,1,3.2,12.7
310,274798,52.50074937,13.44546443,1,2002,1,55,97,81,2.647429033,1108,50,175,2,1,0,3001,334,1,0,1,3.5,13
311,275472,52.47818917,13.43962195,1,2002,3,70,83,39,2.413528437,1104,60,400,2,0,0,3001,338,1,1,1,5.2,14.4
312,276044,52.49943699,13.34508947,1,2002,1,50,95,104,2.551727341,1109,50,900,90,0,0,3003,341,1,1,1,4.7,8.9
313,277653,52.49892928,13.344102,1,2002,2,59,91,50,2.57826533,1109,40,1000,60,1,0,3001,314,1,1,1,4.7,8.9
314,278860,52.48386022,13.43788108,0,2002,3,65,97,67,2.680854289,1103,50,300,3,0,0,3001,0,1,0,1,4.6,13.9
315,279315,52.48359742,13.43744575,1,2016,1,40,87,4,2.65539472,1103,50,350,20,0,0,3003,250,1,1,1,4.6,13.9
316,279344,52.53013306,13.40439781,1,2002,2,76,96,42,2.72852341,1019,69,200,2,0,0,3003,365,1,0,1,1.1,8.9
317,279504,52.48872295,13.39661783,1,2002,2,45,95,86,2.586581041,1121,150,500,270,0,0,3001,190,1,0,1,3.5,11.7
318,281152,52.54898814,13.41650636,1,2002,2,60,94,0,2.85,1096,60,500,14,0,0,3001,0,1,1,1,3.3,8.7
319,282214,52.5077353,13.30345895,1,2002,1,29,94,0,2.85,1056,0,150,3,0,0,3001,0,1,1,1,7,7.3
320,282773,52.51864881,13.2962019,1,2002,1,34,90,15,2.680353988,1113,30,800,30,1,0,3002,280,1,1,1,7.4,6.1
321,282786,52.51654715,13.29661114,1,2002,1,50,82,18,2.467635106,1113,30,0,3,1,0,3002,0,1,1,1,7.3,6.3
322,282797,52.51841909,13.29584687,1,2002,1,34,88,18,2.617635106,1113,30,800,30,0,0,3002,249,1,1,1,7.4,6.1
323,284390,52.50118505,13.38578772,1,2002,0,75,80,3,2.485222767,1107,40,200,1,0,0,3003,0,1,0,1,2.5,10.1
324,288484,52.48973746,13.43799388,0,2002,1,65,97,8,2.886558173,1103,30,100,5,0,0,3001,61,1,0,1,4,13.5
325,290410,52.50291559,13.30976385,1,2013,1,80,84,18,2.517635106,1062,30,0,60,0,0,3001,3,1,1,1,6.7,7.9
326,292300,52.53074518,13.39554752,1,2002,2,120,98,10,2.902418709,1019,35,150,4,0,0,3003,0,1,1,1,1.4,8.3
327,292864,52.5300151,13.41762528,1,2002,1,50,92,498,2.303437031,1100,12,69,1,0,0,3001,242,1,0,1,1.4,9.6
328,295675,52.48722279,13.41118504,1,2002,1,54,96,27,2.781689747,1112,20,0,3,0,0,3003,119,1,0,0,3.7,12.4
329,297521,52.5080787,13.46413902,1,2002,1,29,98,21,2.855292123,1033,15,0,2,0,0,3001,227,1,1,1,4.2,13.6
330,297594,52.4934344,13.34178594,1,2002,1,30,93,17,2.746832408,1110,0,0,10,1,0,3002,325,1,1,1,5.2,9.4
331,298056,52.49856367,13.38432305,1,2002,3,40,85,15,2.555353988,1121,50,0,85,0,0,3001,119,1,1,1,2.8,10.3
332,301773,52.53289889,13.42622013,1,2002,1,64,96,57,2.682762719,1099,35,0,2,0,0,3001,0,1,1,1,2,10
333,301887,52.4992865,13.3449282,1,2002,1,55,93,109,2.493108247,1109,50,800,90,0,0,3003,108,1,1,1,4.7,8.9
334,302167,52.53386029,13.42754955,1,2002,1,66,96,66,2.658425667,1099,35,0,3,0,0,3001,0,1,1,1,2.2,10
335,303097,52.52943915,13.42762964,1,2002,1,66,96,31,2.766723478,1099,25,300,2,0,0,3002,343,1,1,1,1.9,10.3
336,304904,52.55293694,13.40447735,1,2002,1,37,98,161,2.549943807,1097,15,0,2,0,0,3003,118,1,0,1,3.7,7.8
337,305987,52.54709985,13.40716238,1,2002,1,69,98,201,2.516994337,1097,30,100,3,0,0,3001,312,1,1,1,3,8.2
338,306041,52.51155855,13.38160537,1,2009,1,60,97,97,2.614541519,1102,0,0,2,0,0,3003,108,1,0,1,1.8,9.1
339,306312,52.53991618,13.42176373,1,2002,2,165,96,162,2.49894935,1050,80,200,4,1,0,3001,268,1,1,1,2.5,9.4
340,306502,52.49906745,13.31281366,1,2002,1,70,100,3,2.985222767,1026,20,200,4,0,0,3003,0,1,1,1,6.7,8.3
341,306829,52.52121677,13.30113227,1,2002,1,38,94,35,2.702344045,1091,30,0,45,0,0,3001,177,1,1,1,7,5.8
342,307587,52.53509117,13.39819429,1,2002,1,69,88,8,2.661558173,1019,15,100,2,0,0,3003,0,1,0,1,1.7,8.2
343,308421,52.5514086,13.37267708,1,2002,1,35,100,8,2.961558173,1124,20,0,2,0,0,3003,121,1,1,0,4.1,5.8
344,309511,52.53745058,13.42728377,1,2002,1,65,98,12,2.893460218,1099,0,100,3,0,0,3003,0,1,1,1,2.5,9.9
345,311703,52.49598917,13.35716023,1,2002,3,235,98,127,2.590415811,1109,75,300,3,1,0,3001,276,1,1,1,4.2,9.6
346,313876,52.49903046,13.29296099,1,2002,2,38,80,1,2.495024917,1043,90,600,30,0,0,3003,67,1,1,1,7.9,8.2
347,315533,52.48493083,13.36039448,1,2002,1,54,98,44,2.772018211,1110,50,0,60,0,0,3002,176,1,1,1,4.9,10.8
348,316327,52.51300909,13.46433626,1,2002,1,30,95,142,2.495857008,1033,10,0,2,0,0,3003,27,1,0,1,4.1,13.3
349,316366,52.49534769,13.30611187,1,2002,1,31,85,4,2.60539472,1026,40,700,90,0,0,3001,159,0,1,1,7.2,8.7
350,316462,52.52880543,13.38847176,1,2002,1,84,94,234,2.398163819,1019,35,100,1,1,0,3001,343,1,1,1,1.5,8.1
351,316547,52.53199915,13.42170604,1,2002,1,45,98,76,2.683833214,1099,25,200,2,0,0,3001,30,1,0,1,1.7,9.8
352,320028,52.4703373,13.33677056,1,2013,1,43,91,47,2.587501134,1034,15,0,2,1,0,3002,339,1,1,1,7.2,11.8
353,320279,52.53267401,13.40653417,1,2002,1,77,95,56,2.660604532,1019,55,150,7,0,0,3001,268,1,1,1,1.4,8.8
354,320305,52.51744188,13.43314908,1,2002,1,38,93,92,2.524259521,1058,15,0,4,0,0,3003,0,1,0,1,1.9,11.3
355,321295,52.46401192,13.34243111,1,2002,1,39,95,175,2.461886972,1034,20,100,2,0,0,3003,155,1,1,1,7.5,12.6
356,321308,52.46237269,13.34418248,1,2002,1,44,96,46,2.715641823,1034,25,100,2,0,0,3001,227,1,1,1,7.6,12.8
357,321378,52.5347078,13.40358909,1,2003,2,149,92,126,2.441827013,1019,49,180,1,0,0,3001,347,1,1,1,1.6,8.6
358,322463,52.54052599,13.43765051,1,2002,0,87,89,273,2.257609645,1098,0,200,3,1,0,3001,275,1,0,1,3.2,10.4
359,322520,52.54228215,13.43639456,1,2002,0,95,90,253,2.28982951,1096,0,200,3,1,0,3001,265,1,0,1,3.3,10.2
360,323243,52.48264277,13.4296658,1,2002,1,27,88,52,2.497260274,1082,0,100,3,0,0,3001,220,1,0,1,4.5,13.6
361,323250,52.48250617,13.42929391,1,2002,1,27,89,56,2.510604532,1082,0,100,3,0,0,3001,352,1,0,1,4.5,13.6
362,323255,52.48436941,13.42814429,1,2002,1,27,88,121,2.34909864,1082,0,100,3,0,0,3001,349,1,1,1,4.3,13.4
363,323259,52.48290292,13.42839448,1,2002,1,27,86,147,2.264962743,1082,0,100,3,0,0,3001,341,1,0,1,4.4,13.5
364,323260,52.48388792,13.42870739,1,2002,1,36,89,197,2.294728428,1082,0,100,3,0,0,3001,248,1,1,1,4.3,13.5
365,323920,52.48649105,13.43147776,1,2002,2,30,100,1,2.995024917,1103,0,0,3,0,0,3003,0,1,0,1,4.1,13.4
366,323951,52.48470462,13.4312242,1,2002,2,30,100,1,2.995024917,1103,0,0,4,0,0,3001,0,1,0,1,4.3,13.5
367,325979,52.46400784,13.31492255,1,2002,1,55,88,27,2.581689747,1114,55,0,3,1,0,3003,73,1,1,1,8.7,12.2
368,326566,52.58252376,13.4191591,1,2005,1,28,100,43,2.825254547,1093,20,0,3,0,0,3003,275,1,1,1,7,8.5
369,326608,52.50220243,13.43292688,1,2002,2,72,98,14,2.884679118,1077,30,0,3,0,0,3003,0,1,0,1,2.7,12.3
370,327442,52.48071303,13.35483982,1,2002,1,35,93,12,2.768460218,1110,0,0,5,0,0,3002,0,0,1,1,5.5,11.1
371,327773,52.53631377,13.40794412,1,2002,1,40,93,24,2.718313931,1100,15,0,3,0,0,3001,20,1,0,1,1.8,8.7
372,328255,52.53958306,13.40719055,0,2002,1,70,95,34,2.730885161,1100,25,300,5,1,0,3003,7,1,1,1,2.2,8.5
373,329648,52.55223084,13.41466222,1,2002,1,48,100,8,2.961558173,1096,15,250,2,0,0,3003,258,1,1,1,3.6,8.5
374,334133,52.5364126,13.40040561,1,2002,1,54,97,133,2.557238631,1019,0,100,90,0,0,3001,0,0,0,1,1.8,8.3
375,335273,52.53769468,13.40871919,1,2002,1,38,92,6,2.770882267,1100,0,500,90,0,0,3003,36,1,1,1,2,8.7
376,336482,52.52523086,13.40630959,1,2002,1,95,92,16,2.726071894,1003,45,500,4,0,0,3003,304,1,0,1,0.6,9.3
377,341910,52.49951043,13.40051025,1,2002,1,65,89,258,2.262887002,1107,20,0,2,0,0,3002,352,0,1,1,2.3,10.9
378,342637,52.54155873,13.42299465,1,2002,1,65,97,87,2.634475775,1050,40,0,10,0,0,3003,323,1,1,1,2.7,9.4
379,343190,52.50255467,13.32134399,0,2002,1,49,93,43,2.650254547,1062,10,100,2,0,0,3001,190,1,1,1,6,8.1
380,344856,52.51320924,13.45825442,1,2002,1,60,97,138,2.550789277,1033,30,250,1,1,0,3001,314,1,1,1,3.7,13
381,344986,52.53694698,13.4207101,1,2002,1,70,99,141,2.597071642,1100,32,0,2,0,0,3003,247,1,0,1,2.2,9.5
382,345373,52.51821492,13.31789687,1,2002,1,48,80,4,2.48039472,1091,180,1500,30,0,0,3001,307,1,1,1,5.9,6.3
383,346404,52.49329318,13.44855858,1,2002,1,50,94,77,2.581506534,1005,40,0,6,1,0,3003,0,1,0,1,4.2,13.7
384,347762,52.4883574,13.39365135,1,2002,1,35,95,81,2.597429033,1121,30,200,2,0,0,3003,0,1,1,1,3.6,11.6
385,348262,52.52870364,13.40637889,1,2002,1,65,94,19,2.763479567,1003,50,150,5,0,0,3001,0,1,0,1,1,9.1
386,352998,52.50764574,13.30142807,0,2002,1,29,97,38,2.766930705,1079,0,85,10,0,0,3003,286,1,1,1,7.1,7.3
387,354033,52.41264681,13.54988031,1,2005,8,74,92,5,2.775614712,1006,45,100,6,1,0,3002,352,1,1,1,15.5,24.9
388,355227,52.52352685,13.35647735,1,2002,1,60,73,1,2.320024917,1073,35,300,14,0,0,3001,159,1,1,1,3.3,7
389,355494,52.58056842,13.44522978,1,2002,2,48,88,108,2.369797763,1014,0,0,2,0,0,3003,252,1,1,1,7.3,10.3
390,357984,52.50395283,13.42004704,0,2002,1,59,93,58,2.604949183,1077,50,150,3,1,0,3003,4,1,1,1,2.1,11.5
391,358746,52.51108763,13.38404858,1,2002,1,36,89,65,2.486022888,1102,0,150,2,0,0,3001,23,1,0,0,1.7,9.2
392,359917,52.49630277,13.34281488,1,2002,1,39,98,231,2.499630626,1109,14,0,2,0,0,3003,109,1,1,1,5,9.2
